Age Group,total_cases_by_age,age_based_case_rate,age_based_deaths,age_based_death_rate,date
0-17,855,2.3,0,0,2020-04-22
0-17,936,2.4,0,0,2020-04-23
0-17,1011,2.5,0,0,2020-04-24
0-17,1039,2.5,0,0,2020-04-25
0-17,1085,2.5,0,0,2020-04-26
0-17,1190,2.6,0,0,2020-04-27
0-17,1263,2.7,0,0,2020-04-28
0-17,1398,2.9,0,0,2020-04-29
0-17,1449,2.9,0,0,2020-04-30
0-17,1566,3,0,0,2020-05-01
0-17,1640,3.1,0,0,2020-05-02
0-17,1715,3.1,0,0,2020-05-03
0-17,1773,3.2,0,0,2020-05-04
0-17,1937,3.3,0,0,2020-05-05
0-17,2055,3.4,0,0,2020-05-06
0-17,2181,3.5,0,0,2020-05-07
0-17,2260,3.5,0,0,2020-05-08
0-17,2373,3.6,0,0,2020-05-09
0-17,2444,3.6,0,0,2020-05-10
0-17,2549,3.7,0,0,2020-05-11
0-17,2672,3.8,0,0,2020-05-12
0-17,2799,3.8,0,0,2020-05-13
0-17,2951,3.9,0,0,2020-05-14
0-17,3064,4,0,0,2020-05-15
0-17,3225,4.1,0,0,2020-05-16
0-17,3355,4.2,0,0,2020-05-17
0-17,3446,4.2,0,0,2020-05-18
0-17,3657,4.4,0,0,2020-05-19
0-17,3855,4.5,0,0,2020-05-20
0-17,4049,4.6,0,0,2020-05-21
0-17,4273,4.7,0,0,2020-05-22
0-17,4462,4.8,0,0,2020-05-23
0-17,4633,4.9,0,0,2020-05-24
0-17,4872,5,0,0,2020-05-25
0-17,5122,5.2,0,0,2020-05-26
0-17,5371,5.3,0,0,2020-05-27
0-17,5542,5.3,0,0,2020-05-28
0-17,5861,5.5,0,0,2020-05-29
0-17,6254,5.7,0,0,2020-05-30
0-17,6488,5.7,0,0,2020-05-31
0-17,6706,5.8,0,0,2020-06-01
0-17,6925,5.9,0,0,2020-06-02
0-17,7119,5.9,0,0,2020-06-03
0-17,7408,6,0,0,2020-06-04
0-17,7678,6.1,0,0,2020-06-05
0-17,7947,6.2,0,0,2020-06-06
0-17,8248,6.3,0,0,2020-06-07
0-17,8509,6.4,0,0,2020-06-08
0-17,8800,6.5,0,0,2020-06-09
0-17,9136,6.6,0,0,2020-06-10
0-17,9461,6.7,0,0,2020-06-11
0-17,9819,6.7,0,0,2020-06-12
0-17,10184,6.8,0,0,2020-06-13
0-17,10451,6.9,0,0,2020-06-14
0-17,10702,7,0,0,2020-06-15
0-17,11064,7,0,0,2020-06-16
0-17,11582,7.2,0,0,2020-06-17
0-17,12063,7.3,0,0,2020-06-18
0-17,12441,7.3,0,0,2020-06-19
0-17,12897,7.4,0,0,2020-06-20
0-17,13346,7.5,0,0,2020-06-21
0-17,13867,7.6,0,0,2020-06-22
0-17,14524,7.6,0,0,2020-06-23
0-17,14968,7.7,0,0,2020-06-24
0-17,15449,7.7,0,0,2020-06-25
0-17,16093,7.8,0,0,2020-06-26
0-17,16546,7.9,0,0,2020-06-27
0-17,17157,7.9,0,0,2020-06-28
0-17,17739,8,0,0,2020-06-29
0-17,18672,8,0,0,2020-06-30
0-17,19328,8,0,0,2020-07-01
0-17,20088,8.1,0,0,2020-07-02
0-17,20610,8.1,0,0,2020-07-03
0-17,21219,8.2,0,0,2020-07-04
0-17,22332,8.2,0,0,2020-07-05
0-17,22861,8.2,0,0,2020-07-06
0-17,23960,8.3,0,0,2020-07-07
0-17,24556,8.3,0,0,2020-07-08
0-17,25160,8.3,0,0,2020-07-09
0-17,25889,8.3,0,0,2020-07-10
0-17,26652,8.3,0,0,2020-07-11
0-17,27415,8.3,0,0,2020-07-12
0-17,28108,8.4,0,0,2020-07-13
0-17,29156,8.4,0,0,2020-07-14
0-17,29945,8.4,0,0,2020-07-15
0-17,31018,8.5,0,0,2020-07-16
0-17,31953,8.5,0,0,2020-07-17
0-17,32913,8.6,0,0,2020-07-18
0-17,33630,8.6,0,0,2020-07-19
0-17,34617,8.6,0,0,2020-07-20
0-17,35962,8.7,0,0,2020-07-21
0-17,37335,8.8,0,0,2020-07-22
0-17,38301,8.8,0,0,2020-07-23
0-17,39396,8.8,0,0,2020-07-24
0-17,40407,8.9,0,0,2020-07-25
0-17,41148,8.9,0,0,2020-07-26
0-17,41836,9,0,0,2020-07-27
0-17,42697,9,0,0,2020-07-28
0-17,43880,9,0,0,2020-07-29
0-17,44793,9.1,0,0,2020-07-30
0-17,45520,9.1,0,0,2020-07-31
0-17,46556,9.1,0,0,2020-08-01
0-17,47286,9.2,1,0,2020-08-02
0-17,47920,9.2,1,0,2020-08-03
0-17,48524,9.2,1,0,2020-08-04
0-17,49158,9.3,1,0,2020-08-05
0-17,50193,9.3,1,0,2020-08-06
0-17,51132,9.4,1,0,2020-08-07
0-17,52104,9.4,1,0,2020-08-08
0-17,53136,9.5,1,0,2020-08-09
0-17,54778,9.5,1,0,2020-08-10
0-17,56276,9.6,1,0,2020-08-11
0-17,57230,9.6,1,0,2020-08-12
0-17,58146,9.7,1,0,2020-08-13
0-17,59682,9.7,1,0,2020-08-14
0-17,60630,9.8,1,0,2020-08-15
0-17,61538,9.8,1,0,2020-08-16
0-17,62233,9.8,1,0,2020-08-17
0-17,63118,9.9,1,0,2020-08-18
0-17,63909,9.9,1,0,2020-08-19
0-17,64573,9.9,2,0,2020-08-20
0-17,65360,9.9,2,0,2020-08-21
0-17,66204,10,2,0,2020-08-22
0-17,66828,10,2,0,2020-08-23
0-17,67462,10,2,0,2020-08-24
0-17,68163,10,3,0,2020-08-25
0-17,68731,10.1,3,0,2020-08-26
0-17,69369,10.1,4,0,2020-08-27
0-17,69964,10.1,3,0,2020-08-28
0-17,70677,10.1,3,0,2020-08-29
0-17,71224,10.1,3,0,2020-08-30
0-17,71776,10.1,3,0,2020-08-31
0-17,72271,10.1,3,0,2020-09-01
0-17,72822,10.2,3,0,2020-09-02
0-17,73330,10.2,3,0,2020-09-03
0-17,73915,10.2,3,0,2020-09-04
0-17,74490,10.2,3,0,2020-09-05
0-17,74886,10.2,3,0,2020-09-06
0-17,75198,10.2,3,0,2020-09-07
0-17,75382,10.2,3,0,2020-09-08
0-17,75769,10.2,3,0,2020-09-09
0-17,76136,10.2,3,0,2020-09-10
0-17,76593,10.2,3,0,2020-09-11
0-17,77187,10.2,3,0,2020-09-12
0-17,77560,10.2,3,0,2020-09-13
0-17,77859,10.2,3,0,2020-09-14
0-17,78192,10.2,3,0,2020-09-15
0-17,78506,10.2,3,0,2020-09-16
0-17,78946,10.3,3,0,2020-09-17
0-17,79502,10.3,3,0,2020-09-18
0-17,80069,10.3,2,0,2020-09-19
0-17,80508,10.3,2,0,2020-09-20
0-17,80868,10.3,2,0,2020-09-21
0-17,81177,10.3,2,0,2020-09-22
0-17,81545,10.3,2,0,2020-09-23
0-17,81942,10.3,2,0,2020-09-24
0-17,82484,10.3,2,0,2020-09-25
0-17,83024,10.3,2,0,2020-09-26
0-17,83407,10.4,2,0,2020-09-27
0-17,83695,10.4,2,0,2020-09-28
0-17,84064,10.4,2,0,2020-09-29
0-17,84468,10.4,2,0,2020-09-30
0-17,84871,10.4,2,0,2020-10-01
0-17,85246,10.4,2,0,2020-10-02
0-17,85748,10.4,2,0,2020-10-03
0-17,86137,10.4,2,0,2020-10-04
0-17,86370,10.4,2,0,2020-10-05
0-17,86720,10.4,2,0,2020-10-06
0-17,87201,10.4,2,0,2020-10-07
0-17,87657,10.5,2,0,2020-10-08
0-17,88203,10.5,2,0,2020-10-09
0-17,88691,10.5,2,0,2020-10-10
0-17,89138,10.5,2,0,2020-10-11
0-17,89498,10.5,2,0,2020-10-12
0-17,89843,10.5,2,0,2020-10-13
0-17,90259,10.5,2,0,2020-10-14
0-17,90645,10.5,2,0,2020-10-15
0-17,91051,10.5,2,0,2020-10-16
0-17,91471,10.5,2,0,2020-10-17
0-17,91935,10.6,2,0,2020-10-18
0-17,92375,10.6,2,0,2020-10-19
0-17,92864,10.6,2,0,2020-10-20
0-17,93249,10.6,2,0,2020-10-21
0-17,94030,10.6,2,0,2020-10-22
0-17,94896,10.6,2,0,2020-10-23
0-17,95603,10.6,2,0,2020-10-24
0-17,95990,10.7,2,0,2020-10-25
0-17,96360,10.7,2,0,2020-10-26
0-17,96978,10.7,2,0,2020-10-27
0-17,97497,10.7,2,0,2020-10-28
0-17,97994,10.7,2,0,2020-10-29
0-17,98615,10.7,2,0,2020-10-30
0-17,99123,10.7,2,0,2020-10-31
0-17,99679,10.7,2,0,2020-11-01
0-17,100239,10.7,2,0,2020-11-02
0-17,100856,10.7,2,0,2020-11-03
0-17,101430,10.7,2,0,2020-11-04
0-17,102277,10.8,2,0,2020-11-05
0-17,102996,10.8,2,0,2020-11-06
0-17,103975,10.8,2,0,2020-11-07
0-17,105005,10.8,2,0,2020-11-08
0-17,105792,10.8,2,0,2020-11-09
0-17,106693,10.8,2,0,2020-11-10
0-17,107582,10.8,2,0,2020-11-11
0-17,108445,10.9,2,0,2020-11-12
0-17,109636,10.9,2,0,2020-11-13
0-17,111029,10.9,2,0,2020-11-14
0-17,112297,10.9,2,0,2020-11-15
0-17,113638,10.9,2,0,2020-11-16
0-17,114812,11,2,0,2020-11-17
0-17,116320,11,2,0,2020-11-18
0-17,117930,11,2,0,2020-11-19
0-17,119794,11,2,0,2020-11-20
0-17,121574,11,2,0,2020-11-21
0-17,122672,11,2,0,2020-11-22
0-17,124712,11.1,2,0,2020-11-23
0-17,126874,11.1,2,0,2020-11-24
0-17,128707,11.1,2,0,2020-11-25
0-17,130355,11.1,2,0,2020-11-26
0-17,131829,11.1,2,0,2020-11-27
0-17,133586,11.1,2,0,2020-11-28
0-17,135365,11.2,2,0,2020-11-29
0-17,136904,11.2,2,0,2020-11-30
0-17,139427,11.2,2,0,2020-12-01
0-17,141712,11.2,2,0,2020-12-02
0-17,144555,11.2,2,0,2020-12-03
0-17,147807,11.3,2,0,2020-12-04
0-17,151540,11.3,2,0,2020-12-05
0-17,155054,11.3,2,0,2020-12-06
0-17,158338,11.4,2,0,2020-12-07
0-17,162504,11.4,2,0,2020-12-08
0-17,166453,11.5,2,0,2020-12-09
0-17,171218,11.5,3,0,2020-12-10
0-17,175820,11.6,3,0,2020-12-11
0-17,179873,11.6,3,0,2020-12-12
0-17,184347,11.6,3,0,2020-12-13
0-17,188369,11.6,3,0,2020-12-14
0-17,195429,11.7,3,0,2020-12-15
0-17,202824,11.8,3,0,2020-12-16
0-17,208045,11.8,4,0,2020-12-17
0-17,213673,11.8,4,0,2020-12-18
0-17,219738,11.8,4,0,2020-12-19
0-17,224882,11.9,4,0,2020-12-20
0-17,229284,11.9,4,0,2020-12-21
0-17,234174,11.9,4,0,2020-12-22
0-17,234174,11.9,4,0,2020-12-23
0-17,244351,12,5,0,2020-12-24
0-17,248331,12,5,0,2020-12-25
0-17,255715,12,5,0,2020-12-26
0-17,260305,12.1,5,0,2020-12-27
0-17,264242,12.1,5,0,2020-12-28
0-17,268121,12.1,6,0,2020-12-29
0-17,268121,12.1,6,0,2020-12-30
0-17,277420,12.1,6,0,2020-12-31
0-17,284404,12.1,6,0,2021-01-01
0-17,290655,12.2,6,0,2021-01-02
0-17,294879,12.2,6,0,2021-01-03
0-17,298917,12.2,6,0,2021-01-04
0-17,303249,12.2,6,0,2021-01-05
0-17,307852,12.2,6,0,2021-01-06
0-17,314694,12.3,6,0,2021-01-07
0-17,321802,12.3,6,0,2021-01-08
0-17,328748,12.3,6,0,2021-01-09
0-17,334451,12.3,6,0,2021-01-10
0-17,339927,12.4,6,0,2021-01-11
0-17,344861,12.4,6,0,2021-01-12
0-17,350118,12.4,6,0,2021-01-13
0-17,356370,12.5,6,0,2021-01-14
0-17,362473,12.5,6,0,2021-01-15
0-17,368936,12.5,6,0,2021-01-16
0-17,373656,12.6,6,0,2021-01-17
0-17,377455,12.6,6,0,2021-01-18
0-17,380783,12.6,6,0,2021-01-19
0-17,383407,12.6,7,0,2021-01-20
0-17,386617,12.6,9,0,2021-01-21
0-17,389721,12.6,9,0,2021-01-22
0-17,393279,12.6,9,0,2021-01-23
0-17,397453,12.7,9,0,2021-01-24
0-17,400095,12.7,9,0,2021-01-25
0-17,402283,12.7,9,0,2021-01-26
0-17,404631,12.7,9,0,2021-01-27
0-17,407198,12.7,11,0,2021-01-28
0-17,409826,12.7,11,0,2021-01-29
0-17,412601,12.7,12,0,2021-01-30
0-17,414991,12.7,12,0,2021-01-31
0-17,416891,12.7,12,0,2021-02-01
0-17,418365,12.8,12,0,2021-02-02
0-17,420213,12.8,13,0,2021-02-03
0-17,422274,12.8,12,0,2021-02-04
0-17,424067,12.8,13,0,2021-02-05
0-17,426326,12.8,13,0,2021-02-06
0-17,427969,12.8,14,0,2021-02-07
0-17,429257,12.8,13,0,2021-02-08
0-17,430453,12.8,13,0,2021-02-09
0-17,431804,12.8,13,0,2021-02-10
0-17,433159,12.8,13,0,2021-02-11
0-17,434526,12.8,13,0,2021-02-12
0-17,435945,12.8,13,0,2021-02-13
0-17,436921,12.8,13,0,2021-02-14
0-17,437865,12.8,13,0,2021-02-15
0-17,438493,12.8,13,0,2021-02-16
0-17,439176,12.8,14,0,2021-02-17
0-17,440098,12.8,14,0,2021-02-18
0-17,440968,12.8,14,0,2021-02-19
0-17,441978,12.8,14,0,2021-02-20
0-17,442690,12.8,14,0,2021-02-21
0-17,443234,12.8,14,0,2021-02-22
0-17,443900,12.8,14,0,2021-02-23
0-17,444547,12.8,14,0,2021-02-24
0-17,445314,12.8,14,0,2021-02-25
0-17,446057,12.9,14,0,2021-02-26
0-17,446763,12.9,14,0,2021-02-27
0-17,447354,12.9,14,0,2021-02-28
0-17,447770,12.9,14,0,2021-03-01
0-17,448193,12.9,14,0,2021-03-02
0-17,448653,12.9,14,0,2021-03-03
0-17,449313,12.9,14,0,2021-03-04
0-17,449972,12.9,14,0,2021-03-05
0-17,450519,12.9,14,0,2021-03-06
0-17,451015,12.9,14,0,2021-03-07
0-17,451462,12.9,14,0,2021-03-08
0-17,451984,12.9,14,0,2021-03-09
0-17,452443,12.9,14,0,2021-03-10
0-17,452919,12.9,14,0,2021-03-11
0-17,453368,12.9,14,0,2021-03-12
0-17,453803,12.9,14,0,2021-03-13
0-17,454207,12.9,14,0,2021-03-14
0-17,454381,12.9,14,0,2021-03-15
0-17,454701,12.9,14,0,2021-03-16
0-17,455119,12.9,15,0,2021-03-17
0-17,455593,12.9,15,0,2021-03-18
0-17,456036,12.9,15,0,2021-03-19
0-17,456578,12.9,15,0,2021-03-20
0-17,456891,12.9,15,0,2021-03-21
0-17,457182,12.9,15,0,2021-03-22
0-17,457495,12.9,15,0,2021-03-23
0-17,457781,12.9,16,0,2021-03-24
0-17,458163,12.9,16,0,2021-03-25
0-17,458685,12.9,16,0,2021-03-26
0-17,459194,12.9,16,0,2021-03-27
0-17,459571,12.9,16,0,2021-03-28
0-17,459952,12.9,16,0,2021-03-29
0-17,460204,12.9,16,0,2021-03-30
0-17,460542,12.9,16,0,2021-03-31
0-17,460898,12.9,17,0,2021-04-01
0-17,461575,12.9,17,0,2021-04-02
0-17,461877,12.9,17,0,2021-04-03
0-17,462211,12.9,17,0,2021-04-04
0-17,462453,12.9,18,0,2021-04-05
0-17,462723,12.9,18,0,2021-04-06
0-17,462986,12.9,18,0,2021-04-07
0-17,463351,12.9,18,0,2021-04-08
0-17,464036,12.9,19,0,2021-04-09
0-17,464768,12.9,19,0,2021-04-10
0-17,465272,12.9,19,0,2021-04-11
0-17,465539,12.9,19,0,2021-04-12
0-17,465935,12.9,19,0,2021-04-13
0-17,466223,12.9,19,0,2021-04-14
0-17,466652,12.9,19,0,2021-04-15
0-17,467111,12.9,19,0,2021-04-16
0-17,467590,12.9,19,0,2021-04-17
0-17,467982,12.9,19,0,2021-04-18
0-17,468328,12.9,19,0,2021-04-19
0-17,468639,12.9,19,0,2021-04-20
0-17,469047,12.9,19,0,2021-04-21
0-17,469386,12.9,19,0,2021-04-22
0-17,469741,12.9,19,0,2021-04-23
0-17,470071,13,19,0,2021-04-24
0-17,470516,13,19,0,2021-04-25
0-17,470841,13,19,0,2021-04-26
0-17,471135,13,19,0,2021-04-27
0-17,471353,13,19,0,2021-04-28
0-17,471698,13,19,0,2021-04-29
0-17,472080,13,19,0,2021-04-30
0-17,472531,13,19,0,2021-05-01
